,房屋名称,房屋链接,房屋位置,房屋位置链接,房屋总价,房屋单价,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
590,龙湖三千城二期B区3室2厅南,https://cd.ke.com/ershoufang/20013117710100102424.html,龙湖三千城二期B区,https://cd.ke.com/xiaoqu/3011053812925/,335.0,26375.9,低楼层(共34层),2012年建,3室2厅,127.01平米,南,0,1月前发布
591,招商中央华城一期1室1厅南,https://cd.ke.com/ershoufang/20013017710100104054.html,招商中央华城一期,https://cd.ke.com/xiaoqu/1620045820623323/,43.0,17954.1,中楼层(共20层),2017年建,1室1厅,23.95平米,南,0,1月前发布
592,蓝光coco时代居家装修标准套三,https://cd.ke.com/ershoufang/20013017710100103954.html,蓝光COCO时代,https://cd.ke.com/xiaoqu/3011053622524/,206.0,23211.3,低楼层(共33层),2014年建,3室1厅,88.75平米,东南东北,0,1月前发布
593,八里小区祥和苑多层套三单价低,https://cd.ke.com/ershoufang/20013017710100103242.html,祥和苑东区,https://cd.ke.com/xiaoqu/3011053777340/,110.0,9401.7,高楼层(共7层),2000年建,3室2厅,117平米,东,3,1月前发布
594,水岸华庭2室1厅东,https://cd.ke.com/ershoufang/20013017710100102563.html,水岸华庭,https://cd.ke.com/xiaoqu/1611041735932/,175.0,21412,高楼层(共28层),2009年建,2室1厅,81.73平米,东,0,1月前发布
595,富丽东方房东自住3居卧室带阳台带入户,https://cd.ke.com/ershoufang/20013017710100101693.html,富丽东方,https://cd.ke.com/xiaoqu/3011052041151/,159.0,19586.1,低楼层(共33层),2008年建,3室1厅,81.18平米,东,2,1月前发布
596,精装小套一..............................,https://cd.ke.com/ershoufang/20012917710100100929.html,万科天荟,https://cd.ke.com/xiaoqu/1620025994897501/,68.0,17616.6,高楼层(共44层),2019年建,1室1厅,38.6平米,东东南,1,1月前发布
597,东2.5环品质小区+满两年无增值税+地铁双线,https://cd.ke.com/ershoufang/20012917710100100847.html,优品尚东三期,https://cd.ke.com/xiaoqu/1611100348992/,162.0,18096.5,中楼层(共33层),2015年建,3室1厅,89.52平米,西,24,1月前发布
598,蓝光乐彩城标准套三户型方正采光好,https://cd.ke.com/ershoufang/20012717710100100211.html,蓝光乐彩城,https://cd.ke.com/xiaoqu/1611050189052/,116.5,16623.9,低楼层(共31层)3室2厅,,3室2厅,70.08平米,西北,6,1月前发布
599,阳光舜苑标准套二客厅带阳台,https://cd.ke.com/ershoufang/20012617710100101361.html,阳光舜苑,https://cd.ke.com/xiaoqu/3011056098467/,119.5,14335.4,中楼层(共18层),2011年建,2室2厅,83.36平米,西北,42,1月前发布
600,华林小区标准套一无按揭过户方便,https://cd.ke.com/ershoufang/20012617710100101024.html,华林南苑,https://cd.ke.com/xiaoqu/3011053893296/,68.0,12296.6,低楼层(共22层),2011年建,1室1厅,55.3平米,西南,1,1月前发布
601,青铁家园2室1厅东南,https://cd.ke.com/ershoufang/20012517710100100729.html,青铁家园,https://cd.ke.com/xiaoqu/1611062692809/,65.0,12264.2,高楼层(共7层),1997年建,2室1厅,53平米,东南,5,1月前发布
602,春熙苑二期2室2厅东,https://cd.ke.com/ershoufang/20012417710100101556.html,春熙苑二期,https://cd.ke.com/xiaoqu/3011053717969/,149.0,16881.9,低楼层(共11层),2001年建,2室2厅,88.26平米,东,0,1月前发布
603,鲁能公馆。户型方正，采光好。适合居住,https://cd.ke.com/ershoufang/20012217710100104140.html,鲁能公馆,https://cd.ke.com/xiaoqu/1610207281558449/,168.0,21995.3,高楼层(共29层)3室2厅,,3室2厅,76.38平米,西,2,1月前发布
604,万科金域蓝岸2室1厅北,https://cd.ke.com/ershoufang/20012217710100102428.html,万科金域蓝岸,https://cd.ke.com/xiaoqu/1612247793675920/,170.0,24018.1,高楼层(共40层)2室1厅,,2室1厅,70.78平米,北,2,1月前发布
605,精装套一，已经满两年，保养好！交通便利！,https://cd.ke.com/ershoufang/20012117710100107854.html,融锦城,https://cd.ke.com/xiaoqu/3011053787020/,88.0,17529.9,高楼层(共20层),2014年建,1室1厅,50.2平米,东北,2,1月前发布
606,华润二十四城七期清水朝南套三单卫,https://cd.ke.com/ershoufang/20012117710100107215.html,华润二十四城七期,https://cd.ke.com/xiaoqu/1611928934298169/,200.0,21884.2,低楼层(共47层),2018年建,3室2厅,91.39平米,南,42,1月前发布
607,华润七期清水套三对公园看绿化，朝南采光好且安静,https://cd.ke.com/ershoufang/20012117710100107070.html,华润二十四城七期,https://cd.ke.com/xiaoqu/1611928934298169/,200.0,21884.2,低楼层(共47层),2018年建,3室2厅,91.39平米,南,49,1月前发布
608,蓝光标准套二等你入手等你来！！！,https://cd.ke.com/ershoufang/20012117710100106898.html,蓝光COCO时代,https://cd.ke.com/xiaoqu/3011053622524/,145.0,21516.5,低楼层(共31层),2014年建,2室1厅,67.39平米,东南,3,1月前发布
609,此房满两年，楼层好，视野开阔，采光充足，配套齐全,https://cd.ke.com/ershoufang/20012117710100106518.html,中铁二局玛塞城,https://cd.ke.com/xiaoqu/1611063965597/,115.0,20909.1,高楼层(共24层),2015年建,2室2厅,55平米,东,0,1月前发布
610,恒大豪庭精装套四，南北通透，自住，保养好,https://cd.ke.com/ershoufang/20012117710100105396.html,恒大豪庭,https://cd.ke.com/xiaoqu/1620030260294428/,385.0,24967.6,中楼层(共45层),2017年建,4室1厅,154.2平米,南北,12,1月前发布
611,东郊记忆旁7号线地铁站400米清水套四对中庭,https://cd.ke.com/ershoufang/20012117710100103753.html,招商中央华城一期,https://cd.ke.com/xiaoqu/1620045820623323/,258.0,20080.9,低楼层(共32层),2017年建,4室2厅,128.48平米,西南,34,1月前发布
612,420厂宿舍1室1厅南,https://cd.ke.com/ershoufang/20012017710100113049.html,420厂宿舍,https://cd.ke.com/xiaoqu/1611048035758/,75.0,12307.2,低楼层(共1层),1988年建,1室1厅,60.94平米,南,0,1月前发布
613,标准套二，低楼层，户型方正，拎包入住,https://cd.ke.com/ershoufang/20011917710100137555.html,玉双路138号,https://cd.ke.com/xiaoqu/1611060953497/,105.0,13286.1,中楼层(共7层),2000年建,2室1厅,79.03平米,北,4,1月前发布
614,成渝立交蓝光锦绣城套四双卫厅带阳台对中庭,https://cd.ke.com/ershoufang/20011917710100137456.html,蓝光锦绣城,https://cd.ke.com/xiaoqu/3011052082027/,238.0,21439.5,中楼层(共33层),2014年建,4室2厅,111.01平米,东北,1,1月前发布
615,蜜城(望平街)1室1厅南,https://cd.ke.com/ershoufang/20011917710100134213.html,蜜城(望平街),https://cd.ke.com/xiaoqu/1611058942191/,50.0,16539.9,高楼层(共6层),2008年建,1室1厅,30.23平米,南,3,1月前发布
616,标准套二居家装修客厅带阳台视野开阔采光好,https://cd.ke.com/ershoufang/20011917710100128440.html,财富又一城,https://cd.ke.com/xiaoqu/3011053217749/,165.0,22602.7,中楼层(共34层),2010年建,2室1厅,73平米,西北,2,1月前发布
617,标准套三双卫，居住舒适，装修好，,https://cd.ke.com/ershoufang/20011917710100127131.html,华西花园一期,https://cd.ke.com/xiaoqu/3011056098026/,130.0,13047,中楼层(共16层),2010年建,3室2厅,99.64平米,东北,7,1月前发布
618,房子安静不临街，中间楼层，采光好，户型方正,https://cd.ke.com/ershoufang/20011917710100126549.html,朝发苑,https://cd.ke.com/xiaoqu/3011052664801/,160.0,14004.4,中楼层(共7层),2002年建,3室2厅,114.25平米,东南,11,1月前发布
619,上霖东方户型方正带阳台带露台,https://cd.ke.com/ershoufang/20011917710100126375.html,上霖东方,https://cd.ke.com/xiaoqu/3011056102759/,190.0,21090,低楼层(共16层),2010年建,4室2厅,90.09平米,东,2,1月前发布
620,精装套三新房，对中庭，可拎包入住，带车位一起。,https://cd.ke.com/ershoufang/20011917710100125982.html,御龙山二期,https://cd.ke.com/xiaoqu/1620020444106025/,233.0,26345.5,中楼层(共38层),2015年建,3室2厅,88.44平米,东,13,1月前发布
621,D3户型，户型方正，精装修，保养好，可直接拎包入住,https://cd.ke.com/ershoufang/20011917710100125534.html,红枫岭三期,https://cd.ke.com/xiaoqu/3011053904970/,156.0,17343,高楼层(共33层),2009年建,2室1厅,89.95平米,东,1,1月前发布
622,蓝光coco时代标准套三安静不临街,https://cd.ke.com/ershoufang/20011917710100125377.html,蓝光COCO时代,https://cd.ke.com/xiaoqu/3011053622524/,147.0,21051.1,中楼层(共31层),2014年建,3室1厅,69.83平米,西南,1,1月前发布
623,户型方正，采光充足，视野开阔。小区环境优美。,https://cd.ke.com/ershoufang/20011917710100123892.html,御龙山二期,https://cd.ke.com/xiaoqu/1620020444106025/,205.0,22854,高楼层(共44层)3室2厅,,3室2厅,89.7平米,东,5,1月前发布
624,华润二十四城七期对中庭纯清水套三双卫，客厅带阳台,https://cd.ke.com/ershoufang/20011917710100123541.html,华润二十四城七期,https://cd.ke.com/xiaoqu/1611928934298169/,237.0,23528.2,低楼层(共47层),2018年建,3室2厅,100.73平米,东北,29,1月前发布
625,客厅带大阳台，主卧带飘窗和衣帽间,https://cd.ke.com/ershoufang/20011917710100122892.html,红枫岭二期,https://cd.ke.com/xiaoqu/3011053904959/,132.0,14844.8,中楼层(共33层),2009年建,2室2厅,88.92平米,西,9,1月前发布
626,三环内，精装套二，可以拎包入住，带家具。,https://cd.ke.com/ershoufang/20011917710100122277.html,电建地产美立方,https://cd.ke.com/xiaoqu/1611062694711/,95.0,16490.2,高楼层(共29层),2015年建,2室1厅,57.61平米,东南,27,1月前发布
627,招商雍华府二期1室0厅南,https://cd.ke.com/ershoufang/20011917710100121750.html,招商雍华府二期,https://cd.ke.com/xiaoqu/3011053944749/,9.0,4500,地下室(共1层)1室0厅,,1室0厅,20平米,南,0,1月前发布
628,东中环，沙河旁水岸东里，标准套一。,https://cd.ke.com/ershoufang/20011917710100121452.html,水岸东里,https://cd.ke.com/xiaoqu/3011056095765/,70.0,13125.8,高楼层(共18层),2013年建,1室1厅,53.33平米,东南,123,1月前发布
629,十里彩云间3室2厅东南,https://cd.ke.com/ershoufang/20011917710100119080.html,十里彩云间,https://cd.ke.com/xiaoqu/1611061298006/,130.0,12898.1,低楼层(共7层),2007年建,3室2厅,100.79平米,东南,1,1月前发布
630,华润熙悦广场1室0厅南,https://cd.ke.com/ershoufang/20011917710100116148.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,48.0,9766,中楼层(共16层),2015年建,1室0厅,49.15平米,南,0,1月前发布
631,东林小区2室1厅东,https://cd.ke.com/ershoufang/20011917710100114696.html,东林小区,https://cd.ke.com/xiaoqu/3011052600185/,86.0,11956.1,中楼层(共6层),2003年建,2室1厅,71.93平米,东,0,1月前发布
632,嘉通云尚二室，采光充足，套二，没有增值税。,https://cd.ke.com/ershoufang/20011917710100113634.html,嘉通云尚,https://cd.ke.com/xiaoqu/3011053673864/,135.0,21624.2,中楼层(共39层),2013年建,2室1厅,62.43平米,西北,1,1月前发布
633,八二宿舍二区3室2厅东,https://cd.ke.com/ershoufang/20011917710100113410.html,八二宿舍二区,https://cd.ke.com/xiaoqu/3011053200536/,95.0,11622.2,高楼层(共7层),1994年建,3室2厅,81.74平米,东,0,1月前发布
634,东二环九龙仓带地暖精装套二，拎包入住，朝南对中庭,https://cd.ke.com/ershoufang/20011917710100112751.html,九龙仓御园四期,https://cd.ke.com/xiaoqu/1611058968626/,170.0,25506.4,低楼层(共31层),2014年建,2室1厅,66.65平米,南,35,1月前发布
635,户型方正，业主居家装修，带平台,https://cd.ke.com/ershoufang/20011917710100112061.html,海上海北苑,https://cd.ke.com/xiaoqu/1620020423142074/,200.0,23033.5,低楼层(共25层),2015年建,3室2厅,86.83平米,西南,15,1月前发布
636,金科星耀天都1室0厅南,https://cd.ke.com/ershoufang/20011917710100107724.html,金科星耀天都,https://cd.ke.com/xiaoqu/1611062710864/,45.0,10241.2,中楼层(共21层),2018年建,1室0厅,43.94平米,南,1,1月前发布
637,中国铁建北湖国际城二期3室2厅东,https://cd.ke.com/ershoufang/20011817710100146258.html,中国铁建北湖国际城二期,https://cd.ke.com/xiaoqu/1615365748592372/,132.8,16000,中楼层(共35层),2018年建,3室2厅,83平米,东,0,1月前发布
638,上寓1室1厅东南,https://cd.ke.com/ershoufang/20011817710100146177.html,上寓,https://cd.ke.com/xiaoqu/1611063840546/,62.0,14939.8,高楼层(共22层),2017年建,1室1厅,41.5平米,东南,0,1月前发布
639,槐树苑A区2室1厅南,https://cd.ke.com/ershoufang/20011817710100143792.html,槐树苑A区,https://cd.ke.com/xiaoqu/3011054215193/,95.0,13307.2,中楼层(共6层),2005年建,2室1厅,71.39平米,南,2,1月前发布
640,央企大盘中房红枫岭二期标准套二,https://cd.ke.com/ershoufang/20011817710100141947.html,红枫岭二期,https://cd.ke.com/xiaoqu/3011053904959/,150.0,16853.9,高楼层(共33层),2009年建,2室2厅,89平米,东南,1,1月前发布
641,新里柏仕公馆套一出售，交通便利，配套齐全。,https://cd.ke.com/ershoufang/20011817710100138836.html,新里柏仕公馆,https://cd.ke.com/xiaoqu/3011052122263/,92.0,18214.2,低楼层(共32层),2011年建,1室1厅,50.51平米,南,0,1月前发布
642,双林中横路51号院2室1厅东南,https://cd.ke.com/ershoufang/20011817710100133892.html,双林中横路51号院,https://cd.ke.com/xiaoqu/3011052183116/,73.0,12908.9,高楼层(共6层),1988年建,2室1厅,56.55平米,东南,0,1月前发布
643,佳州星城清水套一户型方正采光佳,https://cd.ke.com/ershoufang/20011817710100131986.html,佳州星城,https://cd.ke.com/xiaoqu/1611063124892/,110.0,21396.6,高楼层(共41层),2016年建,1室1厅,51.41平米,东南,3,1月前发布
644,舜和家园A区2室1厅东南,https://cd.ke.com/ershoufang/20011817710100131675.html,舜和家园A区,https://cd.ke.com/xiaoqu/3011054220447/,82.0,12668,低楼层(共28层),2009年建,2室1厅,64.73平米,东南,8,1月前发布
645,标准套二，户型方正，采光好，园林小区，交通便利,https://cd.ke.com/ershoufang/20011817710100131457.html,瀚林花园,https://cd.ke.com/xiaoqu/3011053426710/,165.0,18078.2,低楼层(共18层),2007年建,2室2厅,91.27平米,东南,2,1月前发布
646,保利林语溪负一楼标准车位，自己的物业，小区人车分流,https://cd.ke.com/ershoufang/20011817710100122962.html,保利林语溪一期,https://cd.ke.com/xiaoqu/1611063955217/,7.8,2467.6,地下室(共层),2017年建,1室0厅,31.61平米,南,0,1月前发布
647,三环内清水大套三可按自己喜好装修,https://cd.ke.com/ershoufang/20011817710100122531.html,理工东苑,https://cd.ke.com/xiaoqu/3011053897103/,147.0,17010,中楼层(共32层)3室1厅,,3室1厅,86.42平米,东,2,1月前发布
648,招商中央华城一期1室0厅西南,https://cd.ke.com/ershoufang/20011817710100121853.html,招商中央华城一期,https://cd.ke.com/xiaoqu/1620045820623323/,55.0,14055.7,中楼层(共26层),2017年建,1室0厅,39.13平米,西南,3,1月前发布
649,首创国际城二期对中庭带入户阳台套二,https://cd.ke.com/ershoufang/20011817710100121415.html,首创国际城二期,https://cd.ke.com/xiaoqu/3011052114634/,136.0,17485.2,低楼层(共34层),2011年建,2室1厅,77.78平米,北,1,1月前发布
650,上东一号一期标准套三业主诚心卖,https://cd.ke.com/ershoufang/20011817710100118426.html,上东一号一期,https://cd.ke.com/xiaoqu/3011052291451/,120.0,13848.8,高楼层(共18层),2008年建,3室1厅,86.65平米,东北,23,1月前发布
651,新风路39号2室1厅东南,https://cd.ke.com/ershoufang/20011817710100117745.html,新风路39号,https://cd.ke.com/xiaoqu/1611061510726/,85.0,12737.9,中楼层(共7层),1998年建,2室1厅,66.73平米,东南,0,1月前发布
652,蓝光富丽花城3室2厅西,https://cd.ke.com/ershoufang/20011817710100116451.html,蓝光富丽花城,https://cd.ke.com/xiaoqu/3011052604851/,129.0,15527.2,中楼层(共18层),2008年建,3室2厅,83.08平米,西,6,1月前发布
653,万年场横街5号2室1厅南北,https://cd.ke.com/ershoufang/20011817710100116310.html,万年场横街5号,https://cd.ke.com/xiaoqu/1611061519984/,94.0,12673.6,高楼层(共7层),1998年建,2室1厅,74.17平米,南北,0,1月前发布
654,二环边，万年场横街，标准套二出售,https://cd.ke.com/ershoufang/20011817710100115259.html,万年场横街5号,https://cd.ke.com/xiaoqu/1611061519984/,96.0,12943.2,中楼层(共7层),1998年建,2室1厅,74.17平米,南北,0,1月前发布
655,青秀城优质套二，中间楼城，居家装修可以拎包入住！,https://cd.ke.com/ershoufang/20011817710100115125.html,青秀城,https://cd.ke.com/xiaoqu/3011052739893/,123.0,15632.9,低楼层(共18层),2012年建,2室2厅,78.68平米,西,25,1月前发布
656,绿地大盘大套一开发商装修楼层高视野好,https://cd.ke.com/ershoufang/20011817710100112689.html,新里柏仕公馆,https://cd.ke.com/xiaoqu/3011052122263/,88.0,16893.8,高楼层(共32层),2011年建,1室1厅,52.09平米,东,18,1月前发布
657,一环内+毛坯套二+农业银行单位宿舍,https://cd.ke.com/ershoufang/20011817710100109730.html,双林巷9号,https://cd.ke.com/xiaoqu/1611059513359/,60.0,9438.4,高楼层(共6层),1995年建,2室1厅,63.57平米,南,51,1月前发布
658,云水苑套三双卫带生活阳台带装修,https://cd.ke.com/ershoufang/20011817710100108965.html,云水苑,https://cd.ke.com/xiaoqu/3011056100495/,185.0,20819.3,中楼层(共38层),2012年建,3室2厅,88.86平米,西,7,1月前发布
659,动物园富丽花城居家套二户型方正,https://cd.ke.com/ershoufang/20011817710100107589.html,蓝光富丽花城,https://cd.ke.com/xiaoqu/3011052604851/,90.0,15151.5,高楼层(共18层),2008年建,2室1厅,59.4平米,西南,69,1月前发布
660,精装修全落地弧景观湖居大套四,https://cd.ke.com/ershoufang/20011817710100104727.html,浅水半岛三期,https://cd.ke.com/xiaoqu/1611059057623/,380.0,24323.1,中楼层(共27层),2010年建,4室2厅,156.23平米,东北,2,1月前发布
661,东2.5环原始户型清水4.9米,https://cd.ke.com/ershoufang/20011817710100106144.html,蓝光东方天地,https://cd.ke.com/xiaoqu/1611100069088/,53.0,10792.1,高楼层(共23层),2015年建,1室1厅,49.11平米,东南,17,1月前发布
662,居家套三，保养得好，对中庭，采光好。,https://cd.ke.com/ershoufang/20011817710100105945.html,时代欣城,https://cd.ke.com/xiaoqu/1620028161446189/,140.0,14388.5,中楼层(共28层)3室2厅,,3室2厅,97.3平米,东南,3,1月前发布
663,隆鑫九熙三期1室0厅南,https://cd.ke.com/ershoufang/20011817710100104291.html,隆鑫九熙三期,https://cd.ke.com/xiaoqu/1611063022154/,50.58,12000,高楼层(共25层),2014年建,1室0厅,42.15平米,南,16,1月前发布
664,蓝光coco时代标准套三双卫户型朝中庭,https://cd.ke.com/ershoufang/20011817710100104099.html,蓝光COCO时代,https://cd.ke.com/xiaoqu/3011053622524/,195.0,21966.9,低楼层(共33层),2014年建,3室1厅,88.77平米,西南,0,1月前发布
665,御龙山二期2室1厅东北,https://cd.ke.com/ershoufang/20011817710100102476.html,御龙山二期,https://cd.ke.com/xiaoqu/1620020444106025/,172.0,20772.9,中楼层(共44层),2018年建,2室1厅,82.8平米,东北,0,1月前发布
666,龙湖三千城二期B区1室0厅西南,https://cd.ke.com/ershoufang/20011817710100100322.html,龙湖三千城二期B区,https://cd.ke.com/xiaoqu/3011053812925/,19.0,6054.8,地下室(共层)1室0厅,,1室0厅,31.38平米,西南,1,1月前发布
667,蓝光锦绣城1室0厅南,https://cd.ke.com/ershoufang/20011717710100177976.html,蓝光锦绣城,https://cd.ke.com/xiaoqu/3011052082027/,52.0,10741.6,中楼层(共33层),2014年建,1室0厅,48.41平米,南,3,1月前发布
668,水碾河社区1室1厅东南,https://cd.ke.com/ershoufang/20011717710100175581.html,水碾河社区,https://cd.ke.com/xiaoqu/1611043057386/,60.0,13698.6,低楼层(共6层),1996年建,1室1厅,43.8平米,东南,1,1月前发布
669,动物园标准套三，地铁精装房，全景落地窗，临海滨公园,https://cd.ke.com/ershoufang/20011717710100175072.html,蓝光coco国际一期,https://cd.ke.com/xiaoqu/1611100032254/,125.0,17361.1,高楼层(共33层),2016年建,3室1厅,72平米,西南,4,1月前发布
670,华润熙悦广场1室0厅北,https://cd.ke.com/ershoufang/20011717710100174169.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,55.0,11097.7,中楼层(共16层),2015年建,1室0厅,49.56平米,北,0,1月前发布
671,华润熙悦广场，四间房间改成的写字楼。,https://cd.ke.com/ershoufang/20011717710100173980.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,55.0,10814,中楼层(共16层),2015年建,1室0厅,50.86平米,北,1,1月前发布
672,华润熙悦广场，4间房间改写字楼，四间连在一起,https://cd.ke.com/ershoufang/20011717710100173480.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,55.0,11494.3,中楼层(共16层),2015年建,1室0厅,47.85平米,北,0,1月前发布
673,华润熙悦广场，4间房间改写字楼，四间连在一起,https://cd.ke.com/ershoufang/20011717710100173281.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,55.0,11815.3,中楼层(共16层),2015年建,1室0厅,46.55平米,北,0,1月前发布
674,财富又一城居家套三带大阳台诚心出售配套齐全,https://cd.ke.com/ershoufang/20011717710100171794.html,财富又一城,https://cd.ke.com/xiaoqu/3011053217749/,185.0,20868.6,中楼层(共34层),2010年建,3室2厅,88.65平米,东南,30,1月前发布
675,龙湖三千城A区1室0厅东,https://cd.ke.com/ershoufang/20011717710100169383.html,龙湖三千城A区,https://cd.ke.com/xiaoqu/3011053797414/,21.0,6013.7,地下室(共层),2011年建,1室0厅,34.92平米,东,0,1月前发布
676,龙湖三千城A区1室0厅东,https://cd.ke.com/ershoufang/20011717710100169017.html,龙湖三千城A区,https://cd.ke.com/xiaoqu/3011053797414/,20.0,5727.4,地下室(共层),2011年建,1室0厅,34.92平米,东,0,1月前发布
677,春熙苑二期3室1厅东南,https://cd.ke.com/ershoufang/20011717710100167952.html,春熙苑二期,https://cd.ke.com/xiaoqu/3011053717969/,178.0,14985.7,中楼层(共11层),2001年建,3室1厅,118.78平米,东南,2,1月前发布
678,永立星城都1室0厅南,https://cd.ke.com/ershoufang/20011717710100165524.html,永立星城都,https://cd.ke.com/xiaoqu/1611063503826/,48.0,17660,中楼层(共39层),2017年建,1室0厅,27.18平米,南,0,1月前发布
679,宜居套二，交通便利，配套成熟。,https://cd.ke.com/ershoufang/20011717710100161839.html,北新苑,https://cd.ke.com/xiaoqu/1611041813783/,149.0,18806,中楼层(共18层),2010年建,2室1厅,79.23平米,东南,2,1月前发布
680,富丽东方套二低楼层单独产权,https://cd.ke.com/ershoufang/20011717710100148734.html,富丽东方,https://cd.ke.com/xiaoqu/3011052041151/,88.0,15708.7,低楼层(共33层),2008年建,2室1厅,56.02平米,东南,21,1月前发布
681,套二单卫，视野开阔采光好，交通方便,https://cd.ke.com/ershoufang/20011717710100148587.html,齐盛花园,https://cd.ke.com/xiaoqu/3011055535051/,86.0,11497.3,中楼层(共7层),2004年建,2室1厅,74.8平米,南,32,1月前发布
682,青龙广场，清水房，配套完善，看房方便,https://cd.ke.com/ershoufang/20011717710100147961.html,青龙广场,https://cd.ke.com/xiaoqu/1614867409415858/,63.0,10798.8,高楼层(共23层),2017年建,1室0厅,58.34平米,南,0,1月前发布
683,富丽锦城，标准套二，户型方正。,https://cd.ke.com/ershoufang/20011717710100135592.html,富丽锦城,https://cd.ke.com/xiaoqu/3011053572345/,105.0,14912.7,低楼层(共22层),2008年建,2室1厅,70.41平米,南北,2,1月前发布
684,东客站西广场荣盛香榭兰庭二期简装套一,https://cd.ke.com/ershoufang/20011717710100135315.html,荣盛香榭兰庭二期,https://cd.ke.com/xiaoqu/1620021358646993/,93.0,19787.2,高楼层(共36层),2016年建,1室1厅,47平米,东南,5,1月前发布
685,凤凰城标准套一公园环/绕地铁1号线,https://cd.ke.com/ershoufang/20011717710100134778.html,沙河凤凰城,https://cd.ke.com/xiaoqu/3011053940758/,47.0,10824.5,中楼层(共7层),2010年建,1室1厅,43.42平米,东南南,1,1月前发布
686,万象城旁观城洋房一梯两户精装保养新中，央空调,https://cd.ke.com/ershoufang/20011717710100134110.html,观城,https://cd.ke.com/xiaoqu/1611057227209/,268.0,30392.4,中楼层(共8层),2013年建,3室1厅,88.18平米,东,12,1月前发布
687,标准套一，户型方正，采光好哦。,https://cd.ke.com/ershoufang/20011717710100130458.html,龙湖丽景A区,https://cd.ke.com/xiaoqu/3011055387596/,50.0,8928.6,高楼层(共11层),2010年建,1室1厅,56平米,南,4,1月前发布
688,清水套二出售中间楼层卧室带阳台,https://cd.ke.com/ershoufang/20011717710100129497.html,龙锦雅苑,https://cd.ke.com/xiaoqu/1620022948731832/,81.0,10125,低楼层(共11层)2室2厅,,2室2厅,80平米,南,0,1月前发布
689,槐树苑二期民苑3室2厅南,https://cd.ke.com/ershoufang/20011717710100126521.html,槐树苑二期民苑,https://cd.ke.com/xiaoqu/3011054141150/,108.0,12980.8,中楼层(共6层),2004年建,3室2厅,83.2平米,南,1,1月前发布
690,华林南苑1室1厅西南,https://cd.ke.com/ershoufang/20011717710100128559.html,华林南苑,https://cd.ke.com/xiaoqu/3011053893296/,73.0,13272.7,高楼层(共22层),2011年建,1室1厅,55平米,西南,0,1月前发布
691,东2.5环7号线8号线双地铁交汇，毗临理工大,https://cd.ke.com/ershoufang/20011717710100129249.html,招商中央华城一期,https://cd.ke.com/xiaoqu/1620045820623323/,100.0,12787.7,中楼层(共26层),2017年建,1室1厅,78.2平米,东南,0,1月前发布
692,标准套三，户型方正，采光好，对小区中庭。,https://cd.ke.com/ershoufang/20011717710100127357.html,龙湖丽景A区,https://cd.ke.com/xiaoqu/3011055387596/,110.0,10784.3,高楼层(共11层),2010年建,3室1厅,102平米,南,8,1月前发布
693,中国铁建北湖国际城一期3室2厅东,https://cd.ke.com/ershoufang/20011717710100127624.html,中国铁建北湖国际城一期,https://cd.ke.com/xiaoqu/1611062709695/,135.0,16904.6,中楼层(共34层),2016年建,3室2厅,79.86平米,东,0,1月前发布
694,龙湖丽景A区2室1厅南,https://cd.ke.com/ershoufang/20011717710100123148.html,龙湖丽景A区,https://cd.ke.com/xiaoqu/3011055387596/,68.0,10964.2,中楼层(共11层)2室1厅,,2室1厅,62.02平米,南,0,1月前发布
695,华林南苑1室1厅西南,https://cd.ke.com/ershoufang/20011717710100123839.html,华林南苑,https://cd.ke.com/xiaoqu/3011053893296/,70.0,12727.3,中楼层(共22层),2011年建,1室1厅,55平米,西南,0,1月前发布
696,华林南苑2室1厅南,https://cd.ke.com/ershoufang/20011717710100125623.html,华林南苑,https://cd.ke.com/xiaoqu/3011053893296/,120.0,14117.6,高楼层(共22层),2011年建,2室1厅,85平米,南,0,1月前发布
697,华林南苑1室1厅东南,https://cd.ke.com/ershoufang/20011717710100121284.html,华林南苑,https://cd.ke.com/xiaoqu/3011053893296/,70.0,12676.6,高楼层(共22层),2011年建,1室1厅,55.22平米,东南,0,1月前发布
698,万兴街1号院3室1厅南,https://cd.ke.com/ershoufang/20011717710100121995.html,万兴街1号院,https://cd.ke.com/xiaoqu/3011053865118/,70.0,9589,高楼层(共7层),1999年建,3室1厅,73平米,南,1,1月前发布
699,居家福地3室1厅东南,https://cd.ke.com/ershoufang/20011717710100120095.html,居家福地,https://cd.ke.com/xiaoqu/1620025666645417/,92.0,9530.7,高楼层(共6层)3室1厅,,3室1厅,96.53平米,东南,0,1月前发布
700,动物园清水套三单卫品质小区近公园,https://cd.ke.com/ershoufang/20011717710100118035.html,首创光和城二期,https://cd.ke.com/xiaoqu/1611062712269/,170.0,21794.9,中楼层(共27层),2016年建,3室1厅,78平米,南,0,1月前发布
